timestamp_pc;tempo_s;rpm_bruto;rpm_calibrado;freq_hz
14:40:20.819884;0.06;0.00;0.00;0.00
14:40:21.108613;0.26;0.00;0.00;0.00
14:40:21.220052;0.47;0.00;0.00;0.00
14:40:21.419505;0.67;0.00;0.00;0.00
14:40:21.619946;0.87;0.00;0.00;0.00
14:40:21.819503;1.07;0.00;0.00;0.00
14:40:22.020265;1.26;0.00;0.00;0.00
14:40:22.219565;1.47;0.00;0.00;0.00
14:40:22.420191;1.66;0.00;0.00;0.00
14:40:22.619875;1.87;0.00;0.00;0.00
14:40:22.820222;2.07;0.00;0.00;0.00
14:40:23.020496;2.27;0.00;0.00;0.00
14:40:23.219732;2.46;0.00;0.00;0.00
14:40:23.420323;2.66;0.00;0.00;0.00
14:40:23.620167;2.87;0.00;0.00;0.00
14:40:23.819907;3.07;0.00;0.00;0.00
14:40:24.019986;3.27;0.00;0.00;0.00
14:40:24.219809;3.46;0.00;0.00;0.00
14:40:24.420084;3.66;0.00;0.00;0.00
14:40:24.620498;3.87;0.00;0.00;0.00
14:40:24.820452;4.07;0.00;0.00;0.00
14:40:25.020714;4.26;0.00;0.00;0.00
14:40:25.219874;4.47;0.00;0.00;0.00
14:40:25.420115;4.66;0.00;0.00;0.00
14:40:25.620493;4.86;0.00;0.00;0.00
14:40:25.820993;5.07;0.00;0.00;0.00
14:40:26.020380;5.26;0.00;0.00;0.00
14:40:26.220584;5.47;0.00;0.00;0.00
14:40:26.420278;5.66;0.00;0.00;0.00
14:40:26.620175;5.86;0.00;0.00;0.00
14:40:26.820355;6.07;0.00;0.00;0.00
14:40:27.020326;6.26;0.00;0.00;0.00
14:40:27.220275;6.47;0.00;0.00;0.00
14:40:27.420282;6.66;0.00;0.00;0.00
14:40:27.620597;6.86;0.00;0.00;0.00
14:40:27.819976;7.07;0.00;0.00;0.00
14:40:28.020231;7.26;0.00;0.00;0.00
14:40:28.220381;7.47;0.00;0.00;0.00
14:40:28.420210;7.66;0.00;0.00;0.00
14:40:28.619915;7.86;0.00;0.00;0.00
14:40:28.820220;8.06;0.00;0.00;0.00
14:40:29.020019;8.27;0.00;0.00;0.00
14:40:29.220004;8.47;0.00;0.00;0.00
14:40:29.420105;8.66;0.00;0.00;0.00
14:40:29.620148;8.86;0.00;0.00;0.00
14:40:29.819876;9.06;0.00;0.00;0.00
14:40:30.020022;9.27;0.00;0.00;0.00
14:40:30.221551;9.47;0.00;0.00;0.00
14:40:30.420560;9.66;0.00;0.00;0.00
14:40:30.622202;9.86;0.00;0.00;0.00
14:40:30.820467;10.06;0.00;0.00;0.00
14:40:31.020801;10.27;0.00;0.00;0.00
14:40:31.220997;10.47;0.00;0.00;1.62
14:40:31.420497;10.66;34.69;34.55;3.12
14:40:31.620460;10.86;34.69;34.55;6.25
14:40:31.820478;11.06;34.69;34.55;7.87
14:40:32.020870;11.27;220.55;219.68;7.87
14:40:32.220997;11.47;220.55;219.68;7.87
14:40:32.420469;11.66;410.51;408.89;7.87
14:40:32.620469;11.86;410.51;408.89;7.87
14:40:32.820684;12.06;410.51;408.89;21.62
14:40:33.021086;12.27;598.36;596.00;23.25
14:40:33.220798;12.47;598.36;596.00;26.25
14:40:33.420713;12.66;783.87;780.78;27.87
14:40:33.620763;12.86;783.87;780.78;30.00
14:40:33.820930;13.06;783.87;780.78;30.00
14:40:34.020992;13.27;901.05;897.50;30.00
14:40:34.220814;13.47;901.05;897.50;30.00
14:40:34.421008;13.66;902.46;898.91;30.00
14:40:34.621204;13.86;902.46;898.91;30.00
14:40:34.821011;14.06;902.46;898.91;30.00
14:40:35.021434;14.27;902.23;898.67;30.00
14:40:35.221433;14.47;902.23;898.67;30.00
14:40:35.421245;14.66;902.23;898.67;30.00
14:40:35.621463;14.86;902.23;898.67;30.00
14:40:35.820855;15.06;902.23;898.67;30.00
14:40:36.021237;15.27;902.81;899.26;30.00
14:40:36.220966;15.47;902.81;899.26;30.00
14:40:36.421177;15.66;902.70;899.14;30.00
14:40:36.621087;15.86;902.70;899.14;30.00
14:40:36.820827;16.07;902.70;899.14;30.00
14:40:37.021243;16.26;901.52;897.97;30.00
14:40:37.221224;16.47;901.52;897.97;30.00
14:40:37.420900;16.67;901.99;898.44;30.00
14:40:37.620994;16.86;901.99;898.44;30.00
14:40:37.821551;17.07;901.99;898.44;30.00
14:40:38.021285;17.26;902.11;898.56;30.00
14:40:38.220791;17.47;902.11;898.56;30.00
14:40:38.422016;17.67;901.41;897.85;30.00
14:40:38.621098;17.86;901.41;897.85;30.00
14:40:38.821045;18.07;901.41;897.85;30.00
14:40:39.021392;18.26;901.17;897.62;30.00
14:40:39.220967;18.47;901.17;897.62;30.00
14:40:39.421302;18.67;901.29;897.74;30.00
14:40:39.621248;18.86;901.29;897.74;30.00
14:40:39.821317;19.07;901.29;897.74;30.00
14:40:40.021067;19.26;901.52;897.97;30.00
14:40:40.221086;19.47;901.52;897.97;30.00
14:40:40.421281;19.67;901.29;897.74;30.00
14:40:40.620812;19.86;901.29;897.74;30.00
14:40:40.821111;20.07;901.29;897.74;30.00
14:40:41.021583;20.26;901.05;897.50;30.00
14:40:41.221430;20.47;901.05;897.50;30.00
14:40:41.478241;20.67;901.76;898.20;30.00
14:40:41.621609;20.86;901.76;898.20;30.00
14:40:41.821393;21.07;901.76;898.20;30.00
14:40:42.020962;21.26;902.11;898.56;30.00
14:40:42.221536;21.47;902.11;898.56;30.00
14:40:42.422150;21.67;901.52;897.97;30.00
14:40:42.621166;21.86;901.52;897.97;30.00
14:40:42.821168;22.07;901.52;897.97;30.00
14:40:43.021412;22.26;901.52;897.97;30.00
14:40:43.222244;22.47;901.52;897.97;30.00
14:40:43.421654;22.67;901.64;898.09;30.00
14:40:43.621134;22.86;901.64;898.09;30.00
14:40:43.822416;23.07;901.64;898.09;30.00
14:40:44.021131;23.26;901.41;897.85;30.00
14:40:44.221734;23.47;901.41;897.85;30.00
14:40:44.421292;23.67;901.64;898.09;30.00
14:40:44.622235;23.86;901.64;898.09;30.00
14:40:44.821774;24.07;901.64;898.09;30.00
14:40:45.021673;24.26;901.76;898.20;30.00
14:40:45.222023;24.47;901.76;898.20;30.00
14:40:45.421898;24.67;902.11;898.56;30.00
14:40:45.625140;24.86;902.11;898.56;30.00
14:40:45.823487;25.07;902.11;898.56;30.00
14:40:46.021130;25.26;902.34;898.79;30.00
14:40:46.221709;25.47;902.34;898.79;30.00
14:40:46.421398;25.67;902.93;899.37;30.00
14:40:46.661856;25.86;902.93;899.37;30.00
14:40:46.821039;26.07;902.93;899.37;30.00
14:40:47.021254;26.26;902.34;898.79;30.00
14:40:47.221863;26.47;902.34;898.79;30.00
14:40:47.422368;26.67;902.46;898.91;30.00
14:40:47.621092;26.86;902.46;898.91;30.00
14:40:47.821823;27.07;902.46;898.91;30.00
14:40:48.022247;27.26;903.16;899.61;30.00
14:40:48.222087;27.47;903.16;899.61;30.00
14:40:48.421543;27.67;902.58;899.02;30.00
14:40:48.621730;27.86;902.58;899.02;30.00
14:40:48.821711;28.07;902.58;899.02;30.00
14:40:49.021946;28.26;902.58;899.02;30.00
14:40:49.221900;28.47;902.58;899.02;30.00
14:40:49.421957;28.67;902.70;899.14;30.00
14:40:49.621128;28.86;902.70;899.14;30.00
14:40:49.855602;29.07;902.70;899.14;30.00
14:40:50.021284;29.26;902.70;899.14;30.00
14:40:50.221577;29.47;902.70;899.14;30.00
14:40:50.421529;29.67;902.23;898.67;30.00
14:40:50.622049;29.86;902.23;898.67;30.00
14:40:50.821624;30.07;902.23;898.67;30.00
14:40:51.024670;30.26;902.58;899.02;30.00
14:40:51.221662;30.47;902.58;899.02;30.00
14:40:51.421904;30.67;901.88;898.32;30.00
14:40:51.621796;30.86;901.88;898.32;30.00
14:40:51.892623;31.07;901.88;898.32;30.00
14:40:52.021929;31.26;902.11;898.56;30.00
14:40:52.221903;31.47;902.11;898.56;30.00
14:40:52.421736;31.67;901.99;898.44;30.00
14:40:52.621961;31.86;901.99;898.44;30.00
14:40:52.821662;32.06;901.99;898.44;30.00
14:40:53.022157;32.26;901.99;898.44;30.00
14:40:53.224026;32.47;901.99;898.44;30.00
14:40:53.421382;32.67;901.64;898.09;30.00
14:40:53.622127;32.87;901.64;898.09;30.00
14:40:53.821779;33.06;901.64;898.09;30.00
14:40:54.021821;33.26;901.76;898.20;30.00
14:40:54.221358;33.47;901.76;898.20;30.00
14:40:54.421716;33.67;901.52;897.97;30.00
14:40:54.621801;33.87;901.52;897.97;30.00
14:40:54.821618;34.06;901.52;897.97;30.00
14:40:55.022043;34.26;900.94;897.39;30.00
14:40:55.222041;34.47;900.94;897.39;30.00
14:40:55.422186;34.67;901.64;898.09;30.00
14:40:55.622208;34.87;901.64;898.09;30.00
14:40:55.821869;35.06;901.64;898.09;30.00
14:40:56.021951;35.26;901.99;898.44;30.00
14:40:56.222210;35.47;901.99;898.44;30.00
14:40:56.421992;35.67;901.52;897.97;30.00
14:40:56.622685;35.87;901.52;897.97;30.00
14:40:56.822272;36.06;901.52;897.97;30.00
14:40:57.022396;36.26;902.58;899.02;30.00
14:40:57.222407;36.47;902.58;899.02;30.00
14:40:57.422187;36.67;901.88;898.32;30.00
14:40:57.622088;36.87;901.88;898.32;30.00
14:40:57.822560;37.06;901.88;898.32;30.00
14:40:58.021653;37.26;901.76;898.20;30.00
14:40:58.221663;37.47;901.76;898.20;30.00
14:40:58.422560;37.67;903.05;899.49;30.00
14:40:58.622504;37.87;903.05;899.49;30.00
14:40:58.822237;38.06;903.05;899.49;30.00
14:40:59.022489;38.26;901.41;897.85;30.00
14:40:59.222640;38.47;901.41;897.85;30.00
14:40:59.422138;38.67;902.46;898.91;30.00
14:40:59.622513;38.87;902.46;898.91;30.00
14:40:59.822460;39.06;902.46;898.91;30.00
14:41:00.026331;39.26;901.99;898.44;30.00
14:41:00.222196;39.47;901.99;898.44;30.00
14:41:00.422061;39.67;901.76;898.20;30.00
14:41:00.621765;39.87;901.76;898.20;30.00
14:41:00.822198;40.06;901.76;898.20;30.00
14:41:01.022339;40.26;903.05;899.49;30.00
14:41:01.222219;40.47;903.05;899.49;30.00
14:41:01.494633;40.67;903.87;900.31;30.00
14:41:01.622413;40.87;903.87;900.31;30.00
14:41:01.822528;41.06;903.87;900.31;30.00
14:41:02.022554;41.26;902.93;899.37;30.00
14:41:02.222353;41.47;902.93;899.37;30.00
14:41:02.423057;41.67;902.11;898.56;30.00
14:41:02.622510;41.87;902.11;898.56;30.00
14:41:02.822446;42.06;902.11;898.56;30.00
14:41:03.022490;42.26;902.58;899.02;30.00
14:41:03.222379;42.47;902.58;899.02;30.00
14:41:03.422577;42.67;903.05;899.49;30.00
14:41:03.622451;42.87;903.05;899.49;30.00
14:41:03.822549;43.06;903.05;899.49;30.00
14:41:04.022591;43.26;903.05;899.49;30.00
14:41:04.222393;43.47;903.05;899.49;30.00
14:41:04.422736;43.67;902.70;899.14;30.00
14:41:04.621788;43.87;902.70;899.14;30.00
14:41:04.822352;44.06;902.70;899.14;30.00
14:41:05.022328;44.26;903.40;899.84;30.00
14:41:05.223128;44.47;903.40;899.84;30.00
14:41:05.422618;44.67;903.16;899.61;30.00
14:41:05.622769;44.87;903.16;899.61;30.00
14:41:05.822362;45.06;903.16;899.61;30.00
14:41:06.022530;45.26;901.29;897.74;30.00
14:41:06.222399;45.47;901.29;897.74;30.00
14:41:06.422764;45.67;900.70;897.15;30.00
14:41:06.622717;45.87;900.70;897.15;30.00
14:41:06.822530;46.06;900.70;897.15;30.00
14:41:07.022636;46.26;902.23;898.67;30.00
14:41:07.222468;46.47;902.23;898.67;30.00
14:41:07.422787;46.67;902.34;898.79;30.00
14:41:07.622692;46.87;902.34;898.79;30.00
14:41:07.822952;47.06;902.34;898.79;30.00
14:41:08.022815;47.26;901.17;897.62;30.00
14:41:08.222471;47.47;901.17;897.62;30.00
14:41:08.422458;47.67;901.52;897.97;30.00
14:41:08.622858;47.87;901.52;897.97;30.00
14:41:08.822569;48.06;901.52;897.97;30.00
14:41:09.022836;48.26;901.52;897.97;30.00
14:41:09.222761;48.47;901.52;897.97;30.00
14:41:09.422574;48.67;901.99;898.44;30.00
14:41:09.623313;48.87;901.99;898.44;30.00
14:41:09.822816;49.06;901.99;898.44;30.00
14:41:10.022927;49.26;901.76;898.20;30.00
14:41:10.222806;49.47;901.76;898.20;30.00
14:41:10.422806;49.67;901.64;898.09;30.00
14:41:10.622910;49.87;901.64;898.09;30.00
14:41:10.823028;50.06;901.64;898.09;30.00
14:41:11.022953;50.26;901.52;897.97;30.00
14:41:11.222927;50.47;901.52;897.97;30.00
14:41:11.422671;50.67;901.52;897.97;30.00
14:41:11.622775;50.87;901.52;897.97;30.00
14:41:11.822828;51.06;901.52;897.97;30.00
14:41:12.023018;51.26;901.41;897.85;30.00
14:41:12.222963;51.47;901.41;897.85;30.00
14:41:12.423011;51.67;901.88;898.32;30.00
14:41:12.622995;51.87;901.88;898.32;30.00
14:41:12.822880;52.06;901.88;898.32;30.00
14:41:13.023004;52.26;901.17;897.62;30.00
14:41:13.222589;52.47;901.17;897.62;30.00
14:41:13.422744;52.67;902.58;899.02;30.00
14:41:13.622912;52.87;902.58;899.02;30.00
14:41:13.822659;53.06;902.58;899.02;30.00
